time_ms,curve_1,curve_2,curve_3,curve_4,curve_5,curve_6,curve_7,curve_8,curve_9,curve_10
788,-178.5171843141231,-564.0223057658858,-472.0329449412465,-410.4923231293144,-636.8408755841699,-542.4047076230463,-490.1643638860281,-307.20393284722303,-440.64760247936016,-284.9832058836212
789,-177.62638332088622,-563.3652201044554,-473.07711439626445,-409.1728790352156,-635.2384578205192,-540.5565548540368,-486.99527358545595,-309.28913270357685,-440.5494006166394,-287.10496961839766
790,-177.44879928230102,-563.6848658176729,-474.89539631460684,-407.4722352700218,-633.4620088533466,-538.6347364431831,-483.650709111287,-311.2927754974486,-441.83893791979705,-289.16631782957325
791,-177.4830763662865,-563.2221905035057,-476.9277120899061,-407.4688571584764,-632.5053847505939,-536.8805442474672,-480.2617388820276,-311.31960534899235,-442.4240259821561,-290.73541062020587
792,-178.10557133319048,-563.0474194661441,-479.3945233585938,-407.44452456818107,-630.6325679372625,-534.3895914842274,-476.1903760362968,-311.6324286996266,-442.64868363342,-292.36601133179397
793,-178.32634933451615,-563.1334234946803,-481.07854870618286,-406.8838098842587,-627.5283247392663,-531.258767081613,-471.1645808108027,-312.7672509311042,-442.94952281566225,-295.0257457790142
794,-179.1040502572836,-563.1649987879263,-483.2711607817628,-407.2528433500335,-623.9373766164642,-530.1134653666354,-465.68013266454057,-314.36680604349704,-442.454328651428,-297.7510717040048
795,-179.0637725835719,-564.4512486249248,-485.45984836888397,-407.84744130691934,-620.4052258941242,-526.9323434003417,-458.9976197653345,-315.90923925217055,-442.4655652363351,-300.18492407160323
796,-179.06711873829911,-565.8078741516935,-486.35262313027437,-408.68118364890125,-617.412607239169,-524.4990380215156,-452.06544409018306,-318.3685977599053,-441.4354570719155,-303.8681664857316
797,-178.42724390741537,-568.0717063355805,-488.1801576150841,-409.27175772510157,-616.5718585311166,-523.3142065441131,-445.77318640551675,-320.5484321469005,-439.61738253709206,-306.120134234079
798,-178.50516421987854,-570.2135736064391,-488.66020730376306,-411.1592621871208,-616.9231583742476,-521.5213628362742,-440.04542009139374,-324.94213688480056,-437.44381356519494,-309.0039576202382
799,-177.88390565167393,-571.4069117292796,-488.8161504856994,-413.63745219214064,-616.3780344189842,-519.6155057056683,-433.7391648091238,-330.7118430276245,-435.7696329699494,-311.0631827747345
800,-177.35655031395484,-571.7020247625293,-489.791788464553,-415.9272621289856,-616.7787489185488,-518.2652955123255,-427.75662310379585,-335.15103538995135,-434.1233021835229,-314.02384497404415
801,-176.80582726422915,-571.5927205665866,-490.39788144430554,-417.3232801772763,-616.9677570579834,-518.5072058681321,-421.7085871517466,-340.02088191322275,-431.93629158533577,-316.84741484698225
802,-176.28719080546514,-571.3951503393519,-490.74617280340874,-418.52140045421334,-617.6411068227756,-518.0021798996843,-416.69461412544,-344.5464339184598,-430.22248847808595,-318.81852810623025
803,-175.8745325156184,-569.8692926685763,-492.10557770810055,-421.4574769436709,-618.8254693607586,-517.7686503873354,-412.4882985231235,-349.46488535593335,-428.5529519888259,-321.8896890959061
804,-175.96785419961418,-569.1015901999142,-494.2572968326717,-423.4605625589642,-620.1986696056456,-518.1918406898911,-409.23925711929724,-354.93623258641486,-425.97348838096894,-324.7199623146172
805,-175.8212925338225,-568.5683455679792,-494.5877205307107,-424.54448492281375,-620.8863842669629,-517.9921387828265,-405.17308827281096,-359.49979273102406,-423.48692874486994,-326.71500415339165
806,-176.41093957809616,-567.4806497960836,-495.4741706116637,-426.8503199047039,-622.9170340230319,-518.9239682988339,-401.33489544729036,-364.12069122881024,-421.6613365561434,-329.24217003485165
807,-177.1187867476056,-566.1734002620327,-497.43145200943206,-428.525472594161,-623.6069237018927,-518.2120327089689,-396.7180377760344,-367.2229338618425,-418.5255216597421,-330.4798210763798
808,-177.61798606602503,-564.0251062454325,-497.46006184417,-430.593905530327,-623.265607799433,-516.4924073906445,-392.72841166411376,-371.0371015836996,-417.5802577845,-331.34699760309616
809,-177.88035235375855,-561.1666032156113,-498.6195584378957,-431.7011042648655,-622.4487833856134,-515.2284832599702,-390.14050801153667,-373.70154554508997,-416.3953732881457,-332.5218051465227
810,-178.57665907887016,-559.371003721516,-498.3327300499186,-432.2398506159407,-623.3818225151924,-514.3028035787801,-388.3509860031903,-375.19348724508706,-413.87543526135755,-332.154698920173
811,-177.82764839766165,-558.376841737818,-498.96290144193205,-432.7879416032268,-625.277451521766,-513.2418719722323,-387.265503039808,-377.1614552386032,-411.0091202615723,-331.08043619800605
812,-178.6779084186125,-556.9549574772507,-500.3053265753343,-432.43530753237803,-627.5981782631138,-512.4320399251944,-387.6752756406594,-378.81927049163835,-407.9373038755479,-329.57786980327916
813,-179.2826020315847,-555.8042235663257,-501.62594648003585,-432.44365084861704,-630.1055026248189,-510.34991526137264,-387.3617136993153,-381.0930369612156,-406.01973737641913,-327.4252723250098
814,-179.21391810176434,-553.5968191681217,-503.1368719467023,-433.54482221973177,-632.6556437423244,-508.89616346717736,-387.86305445496293,-381.28665643896056,-402.52820229086643,-324.67445748205375
815,-179.5100383693591,-551.5252405225413,-505.06315736516945,-433.22238805715943,-636.1600768085492,-508.6882935907508,-388.4543976791611,-381.2364285860156,-400.02055462975073,-322.06651621580045
816,-179.85208544083733,-550.2432558764694,-508.13938999065294,-434.2526341064611,-641.489160409792,-507.9051682069978,-388.46798185921494,-382.07953905959204,-398.10595845819427,-317.12382098266534
817,-180.05392872889462,-549.554516169568,-508.36414677745705,-436.94493629371595,-646.1980731926153,-507.6629241060891,-388.8195344155713,-382.6316345905952,-396.1230792358814,-311.5672492692915
818,-180.60531039105118,-549.5669527694326,-508.48478846288685,-438.45610287415786,-651.3197370419928,-508.6948562275905,-388.5668695197312,-383.4197751083582,-394.58394817690044,-305.8398488578238
819,-180.56577751992074,-547.8151035848811,-509.26851053967073,-438.8249746019517,-657.2437887144512,-508.61645107688366,-388.72982406924837,-383.5264844393423,-394.4850902095874,-300.6052977419599
820,-180.84427577727473,-545.3667544170979,-510.1997106167175,-438.8350274496117,-663.8650777282379,-509.9405754172159,-388.3809952319801,-383.6318235103357,-393.7794758860049,-294.3520298828799
821,-179.83874428400108,-540.7669924512879,-510.78518670452183,-439.0420026031134,-670.4960113999281,-510.8823002221986,-386.55369376176554,-384.6271901062577,-393.04082833462843,-290.3385900054331
822,-179.5127172213524,-537.746717554789,-510.9329321897942,-438.0171235884158,-675.0259503906047,-511.84416549301795,-384.1983298311113,-386.4802734547709,-393.8657929561656,-287.28189758716735
823,-178.40300278324526,-534.130704118023,-510.6935172263255,-436.21707362967624,-679.6186135791957,-513.5861233009323,-380.8219579000804,-388.5942698671455,-394.29958788110304,-284.9452950237272
824,-177.38046791546748,-531.2776426226613,-510.8809600969124,-435.28755645896274,-685.116328512343,-516.1725836327686,-377.6043485410836,-391.0236945471943,-395.10644674788034,-283.2594969547559
825,-175.938045212485,-528.2693175454075,-509.34539691433906,-433.6002924115496,-690.5429874353503,-517.8333237560986,-373.16088506871165,-393.4823197691148,-396.5941858653163,-280.0604034355048
826,-175.2131108811321,-523.8396834405152,-508.48400288992144,-432.49681961705323,-696.3931153635056,-522.1431682091293,-368.978892850166,-397.12849134706573,-397.7198265614069,-276.6477280657668
827,-175.41979592468704,-519.623017333973,-508.6429720883752,-431.6182036921658,-702.4998864134238,-525.1119529970807,-364.41947820400134,-401.08323888624966,-398.3698131315529,-274.4559714658934
828,-176.08282812419438,-514.4035393553402,-507.9506972351001,-430.7802110783526,-706.6747155552453,-528.6797622198754,-359.6125016718137,-404.11474906088637,-399.6586776152032,-273.1079701312753
829,-175.94119781188127,-510.16825948414714,-508.62769476870926,-430.2649186143424,-710.4306522901946,-532.76352491734,-354.8473417025621,-407.2486725528205,-401.0915484015817,-272.2130406050451
830,-175.45438534700105,-505.1991881607239,-509.8007446747249,-428.20436351271684,-713.1350590100122,-536.378094063867,-350.0680730861983,-408.9382513435936,-403.2409606509983,-272.2651970977084
831,-176.42170360042294,-501.0450505207051,-511.35125477788625,-427.03975285320485,-716.4960113088589,-539.7706964683332,-345.9001366871926,-410.5053518674355,-404.33787139052004,-273.334077128175
832,-176.46015014452306,-497.28554289145455,-513.1537978601342,-427.3206136715725,-719.5248743226292,-543.0391261674969,-342.7680469763174,-411.60581291519037,-406.89142291402925,-274.03228294208213
833,-177.52806012038508,-494.05666750841385,-515.5676084896129,-427.46400165771183,-722.2702474939776,-546.3347062236812,-339.5522108977074,-411.83094747291153,-408.8108448079257,-277.0329778825562
834,-178.93629359188887,-493.036618852934,-518.1112790799743,-426.4757598796809,-723.3366512437656,-549.4767319627208,-335.7663487829871,-412.5987584075875,-411.2851236917392,-279.3325201248788
835,-180.55001604025642,-492.7458823992977,-518.9974423778746,-425.301661022089,-723.4085212299889,-551.7391095206237,-331.32459095331006,-412.17400081157484,-413.26452989897024,-281.3882247680532
836,-182.3358435053945,-492.1537676151935,-521.9160514402977,-423.75009533554044,-723.630043101067,-554.9713215499028,-327.72753395677347,-411.3641434233477,-415.2508835340059,-283.37326984150127
837,-183.24571071037158,-492.85601002103874,-524.2736716513346,-420.4346830476171,-723.0033003479593,-557.0067630487075,-324.5369003626379,-409.650675287439,-416.3524449341727,-284.35023443412297
838,-183.63054224017606,-493.96479167275544,-525.6119467942495,-418.1210665949648,-722.4626493041153,-559.6656532120369,-323.2399111867255,-406.7888877975205,-418.3783418324523,-284.88712158089027
839,-183.6874031357817,-495.5353032739449,-525.0173737105708,-415.34544922860425,-721.3063817817167,-562.5640635681011,-322.1076547472885,-403.0344207372055,-418.000771895346,-285.5489884317159
840,-184.3644143346699,-497.60636654223777,-524.4588512886451,-413.70482547958784,-721.4635194925944,-564.4038886517037,-321.62285976532974,-398.2736840697162,-417.1845402962332,-285.2998661416492
841,-183.87303403523714,-500.82184873012545,-524.3566614187675,-411.2648569111327,-722.0732061245618,-567.4693247468769,-323.16864092946287,-393.4766377933057,-415.9177531181894,-286.0753656470651
842,-183.58925656645692,-503.67880603887323,-523.3150862276682,-409.2665908818496,-722.6490464521934,-569.5112002347873,-325.18062872599063,-387.62383372416514,-413.5646866813489,-286.6295378168929
843,-184.76805149349988,-507.11677062661846,-521.7781174585418,-408.4987349004997,-723.8084346990479,-570.678823827625,-327.0758990951641,-381.5782169882081,-410.3076238139047,-286.95410430778946
844,-184.61565187421235,-510.3959376449098,-520.7374208969071,-407.98992057348164,-725.659627558921,-572.4039812900194,-329.8568783300264,-374.21165755490085,-405.18493067287085,-287.3770915464755
845,-185.30184280148558,-514.9251944756908,-520.6535686139491,-406.486978111422,-727.5665793213059,-574.660688843194,-331.55237994445645,-368.57727385794897,-399.74766855240716,-287.96401241590377
846,-186.30987792581283,-520.7289035456799,-519.3864991818334,-405.92671408080554,-727.0484275097423,-576.8894061659329,-332.17770350421137,-362.75882961126774,-394.47445614152707,-287.5751441995493
847,-187.37156477569212,-525.8643971706836,-517.9392042311852,-405.0742576688265,-726.4813468673527,-579.5831976850029,-331.8356589559987,-356.4919144677828,-389.37259048504484,-290.19831179956896
848,-188.10339975064133,-530.239487882712,-517.5506040019833,-402.77943830093017,-725.9837022902149,-582.1501582922609,-331.36608284307226,-350.0001228521291,-384.38251676501557,-292.3643399934306
849,-188.62683753924966,-534.2269091643349,-517.2941946454653,-400.80353928351974,-726.2875801435432,-584.5333751332237,-331.62111025685454,-345.02585085165776,-380.2573241844014,-294.93605036737097
850,-188.49376783243588,-538.1457097569478,-517.2514083446389,-398.95669774816326,-726.5412671934107,-588.2726919430417,-330.05347030992664,-339.87243380875265,-374.6535405892388,-297.32360649098405
851,-187.33542688161242,-541.549958721082,-517.4665620713764,-397.4403378500775,-726.2346714996501,-591.8991569767771,-326.85537651917315,-336.7077992062601,-370.04812047071914,-302.4013706878847
852,-186.38168420563628,-545.8796101215114,-517.2713061978009,-395.2616835242407,-724.5284534868903,-595.5327155858243,-323.40396814929477,-333.4068684017589,-365.69043404677194,-306.7456835797563
853,-184.37253117269475,-550.2963153558405,-516.9035206028298,-392.8847495119303,-723.5035258813375,-598.7432656419763,-318.18265932193424,-329.87391467314114,-360.9683110517669,-311.31405730449285
854,-184.9481638280667,-554.6324101718033,-517.1584849659141,-390.834205921801,-721.8169238168059,-601.9749763028786,-314.65577869739127,-327.7309727328163,-356.8939125234481,-316.0317927390599
855,-185.18199650507222,-557.6289540783932,-517.1516690327625,-388.7741560359628,-718.9363645156164,-604.5148900465864,-311.4419429194285,-324.94427332749865,-352.56927195524815,-320.007054148672
856,-186.2434873697828,-560.9809394333461,-518.5469511775867,-386.11918055854835,-714.248088275845,-606.5425223453763,-309.6552144842768,-322.6922585446756,-348.22400809444696,-324.73982055484606
857,-187.31085939097954,-564.9642555185527,-517.0234583938048,-384.38825263409586,-707.7077086473098,-606.7741261449507,-307.882782577845,-320.08086898163367,-344.612728049237,-329.2841855458871
858,-188.03380642264267,-567.3583461417685,-515.5928934715555,-383.0839239055974,-700.6845961710101,-607.7959993890445,-306.77961504756087,-315.69024658658543,-342.8747455334539,-333.4787058044374
859,-188.41147739457588,-570.7299014112809,-515.1730718252152,-382.7783944014839,-693.8192011701725,-607.522993850293,-306.282853847268,-313.74271493957775,-340.36866446926524,-336.26168805237177
860,-188.09762834912902,-573.0991984507609,-513.8850295473036,-383.371234748324,-686.1637488552941,-605.9623549987463,-305.37622945366286,-311.3250026181587,-337.3980360048664,-338.6660275068199
861,-188.3870275360458,-576.405861310951,-512.473609741627,-385.0054334433558,-678.4226200411517,-605.1095517752601,-305.56830529613836,-308.6203265560901,-334.8220632915386,-340.94799079953873
862,-186.92291493752322,-579.5536975058798,-510.2226763511179,-385.81995088286664,-669.4462612870574,-604.8756111467884,-306.38502967734536,-306.57296235900697,-334.2896607568688,-342.4726426222967
863,-186.51495539027238,-583.297430398328,-508.53115805164276,-386.1722515577564,-661.5758953692831,-604.2240231432966,-307.49422011563917,-304.77963297343643,-333.25405257067456,-344.0234628744705
864,-185.25988743821102,-587.8973243304799,-507.0264010725473,-386.98898876625935,-654.3953976642968,-603.737880660203,-309.21192996874765,-303.207586041505,-333.1025317263335,-343.55266622786326
